India,Maharashtra,Aurangabad,,,Hotel Green Olive,13/3 Bhagya Nagar   CBS Road  Near Baba Petrol Pump,Aurangabad,431 001," 2329490, 2329185",info@hotelgreenolive.com,https://www.hotelgreenolive.com,,240,13,96044 22333,ST,1
India,Maharashtra,Aurangabad,,,Hotel Green Olive,13/3 Bhagya Nagar   CBS Road  Near Baba Petrol Pump,Aurangabad,431 001," 2329490, 2329185",info@hotelgreenolive.com,https://www.hotelgreenolive.com,,240,13,96044 22333,RIK,
India,Himachal Pradesh,Manali,,,Urvashi’s Retreat,Shanag Road  P.O. Bahang  Tehsil Manali         Email:,Manali,175 103,256 040,reservations@urvashisretreat.com,https://www.urvashisretreat.com,,1902,13,88940 05626,H,
India,Uttarakhand,Corbett,Jim's Jungle Retreat - Booking Office,,Jim's Jungle Retreat,Village & PO Dhela   Ramnagar  Corbett National Park  Distt Nainital  Uttarakhand –,Corbett,244 715,,reservations@jimsjungleretreat.com,http://www.jimsjungleretreat.com,,,13,,H,
India,Uttarakhand,Corbett,Jim's Jungle Retreat - Booking Office,,Jim's Jungle Retreat,Village & PO Dhela   Ramnagar  Corbett National Park  Distt Nainital  Uttarakhand –,Corbett,244 715,,reservations@jimsjungleretreat.com,http://www.jimsjungleretreat.com,,,13,,COM,1
India,Uttarakhand,Corbett,Jim's Jungle Retreat - Booking Office,,Jim's Jungle Retreat,Village & PO Dhela   Ramnagar  Corbett National Park  Distt Nainital  Uttarakhand –,Corbett,244 715,,reservations@jimsjungleretreat.com,http://www.jimsjungleretreat.com,,,13,,WEB,
India,Himachal Pradesh,Manali,,,The Lama House,Log Huts Road  Old Manali,Manali,175 131,,pavanemann@gmail.com  rajat@lestmiago.com,,,,13,99720 71887,H,
India,Himachal Pradesh,Manali,,,Casa Bella Vista,Log Huts Road  Old Manali,Manali,175 131,,pavanemann@gmail.com  pm@casasdelhimalaya.com,,,,13,9815444488,H,
India,Rajasthan,Udaipur,,,The Neem Tree Udaipur,Mira Park ke Gati  Bhatiyani Chohatta  Rao Ji Ka Hata,Udaipur,313 001,,theneemtreeudaipur@gmail.com,instagram.com/theneemtreeudaipur  facebook.com/theneemtreeudaipur,,,13,72298 32101,H,
India,Rajasthan,Udaipur,,,The Neem Tree Udaipur,Mira Park ke Gati  Bhatiyani Chohatta  Rao Ji Ka Hata,Udaipur,313 001,,theneemtreeudaipur@gmail.com,instagram.com/theneemtreeudaipur  facebook.com/theneemtreeudaipur,,,13,72298 32101,ST,3
India,Rajasthan,Udaipur,,,The Neem Tree Udaipur,Mira Park ke Gati  Bhatiyani Chohatta  Rao Ji Ka Hata,Udaipur,313 001,,theneemtreeudaipur@gmail.com,instagram.com/theneemtreeudaipur  facebook.com/theneemtreeudaipur,,,13,72298 32101,RIK,
India,Madhya Pradesh,Panna,,,The Sarai at Toria,Mela Wali Galli   Village Toria   District Chhatarpur      ,Panna,471 101,,info@saraiattoria.com,http://www.saraiattoria.com,,,13,"97522 70337, 96852 93130",H,
India,Madhya Pradesh,Panna,,,The Sarai at Toria,Mela Wali Galli   Village Toria   District Chhatarpur      ,Panna,471 101,,info@saraiattoria.com,http://www.saraiattoria.com,,,13,"97522 70337, 96852 93130",COM,1
India,Madhya Pradesh,Panna,,,The Sarai at Toria,Mela Wali Galli   Village Toria   District Chhatarpur      ,Panna,471 101,,info@saraiattoria.com,http://www.saraiattoria.com,,,13,"97522 70337, 96852 93130",WEB,
India,Madhya Pradesh,Bandhavgarh,,,Monsoon Forest,Bandhavgarh National Park  Tala   ,Bandhavgarh,481 661,,info@monsoonforest.com,,,,13,84484 44902,H,
India,Madhya Pradesh,Bandhavgarh,,,Monsoon Forest,Bandhavgarh National Park  Tala   ,Bandhavgarh,481 661,,info@monsoonforest.com,,,,13,84484 44902,ST,2
India,Rajasthan,Sawai Madhopur,The Consortium Hotels,,Sawai Vilas,Ranthambore Road    ,Sawai Madhopur,322 001,,reservation@sawaivilas.com,http://sawaivilas.com,,,13,"9810726252, 8860518883, 8860518885, 8860078045",H,
India,Rajasthan,Nawalgarh,The Consortium Hotels,,Grand Haveli,"Bawari Gate, Nawalgarh, Jhunjhunu",Nawalgarh,,"225301, 225302",,http://www.grandhaveli.com/,,1594,13,,H,
India,Rajasthan,Bikaner,,The Consortium Hotels,Heritage Resort,"Post Box No. 33, At 9 kms  Milestone, Jaipur Road",Bikaner,,,reservations@heritageresortbikaner.com,http://www.heritageresortbikaner.com/,,,13,+91 8003192393 /94 /95 /96 /97,H,
India,Rajasthan,Pushkar,The Consortium Hotels,,Dera Masuda Luxury Resort,"Motisar Road, Pushkar Rajastan",Pushkar,,,,http://deramasuda.com/,,,13,+91-84482 85338,H,
India,Ladakh,Tangtse,Rimo Expeditions,,Pangong Residency,Tangste,Tangste,,,,,,,13,,H,
India,Ladakh,Tangtse,Rimo Expeditions,,Pangong Residency,Tangste,Tangste,,,,,,,13,,ST,1
India,Ladakh,Tangtse,Rimo Expeditions,,Pangong Residency,Tangste,Tangste,,,,,,,13,,RIK,
India,Ladakh,Sakti,Rimo Expeditions,,Fana Resort,,Sakti,,,,,,,13,,H,
India,Ladakh,Sakti,Rimo Expeditions,,Sakti Guesthouse,,Sakti,,,,,,,13,,H,
India,Ladakh,Tso Kar,Rimo Expeditions,,Pastureland Camp,,Tsokar,,,,,,,13,,H,
India,Ladakh,Tso Kar,Rimo Expeditions,,Pastureland Camp,,Tsokar,,,,,,,13,,ST,1
India,Ladakh,Tso Kar,Rimo Expeditions,,Pastureland Camp,,Tsokar,,,,,,,13,,RIK,
India,Uttarakhand,Mussoorie,Leisure Hotels Ltd,,The Sylverton,"The Mall, Kulari,   Picture Palace, Mussoorie,   Uttarakhand 248179, India",Mussoorie,,263 5525,,,,135,13,,H,
India,Goa,Goa,,,Agonda Serenity Resort,Agonda Beach Road  Agonda,Goa,403 702,,agondaserenityresort@gmail.com,http://www.agondaserenityresort.com/,,,13,94225 79392,H,
India,Kerala,Thattekad,,,Windermere Riverhouse,Neriamangalam Road  Inchathotty,Thattekad,686 681,242 5237,info@windermeremunnar.com,http://www.windermerethattekad.com,,484,13,,H,
India,Kerala,Thattekad,,,Windermere Riverhouse,Neriamangalam Road  Inchathotty,Thattekad,686 681,242 5237,info@windermeremunnar.com,http://www.windermerethattekad.com,,484,13,,COM,1
India,Kerala,Thattekad,,,Windermere Riverhouse,Neriamangalam Road  Inchathotty,Thattekad,686 681,242 5237,info@windermeremunnar.com,http://www.windermerethattekad.com,,484,13,,WEB,
India,Uttar Pradesh,Lucknow,,,Lebua Lucknow,"Saraca Estate  19, Mall Avenue  ",Lucknow,226 001,2238 333,reservationslucknow@lebua.com,www.lebua.com,,522,13,,H,
India,Uttar Pradesh,Lucknow,,,Lebua Lucknow,"Saraca Estate  19, Mall Avenue  ",Lucknow,226 001,2238 333,reservationslucknow@lebua.com,www.lebua.com,,522,13,,COM,1
India,Uttar Pradesh,Lucknow,,,Lebua Lucknow,"Saraca Estate  19, Mall Avenue  ",Lucknow,226 001,2238 333,reservationslucknow@lebua.com,www.lebua.com,,522,13,,WEB,
India,Madhya Pradesh,Khajuraho,Colleague Tours Pvt. Ltd.,,Hotel Jhankar,Western Temple Road  ,Khajuraho,471 606,,,,,,13,,H,
India,Assam,Kaziranga,,,"Infinity Resort, Kaziranga","Village Bochagaon, P.O. Kaziranga, Dist. Golaghat, Assam 785109",Kaziranga,,,sales@infinityresorts.com  jksingh@infinityresorts.com,www.infinityresorts.com,Hotel Number : 9911813300/96 5019 3662  Delhi Office: 0124 - 4655800/833,,13,9650193664,H,
India,Assam,Kaziranga,,,"Infinity Resort, Kaziranga","Village Bochagaon, P.O. Kaziranga, Dist. Golaghat, Assam 785109",Kaziranga,,,sales@infinityresorts.com  jksingh@infinityresorts.com,www.infinityresorts.com,Hotel Number : 9911813300/96 5019 3662  Delhi Office: 0124 - 4655800/833,,13,9650193664,COM,1
India,Assam,Kaziranga,,,"Infinity Resort, Kaziranga","Village Bochagaon, P.O. Kaziranga, Dist. Golaghat, Assam 785109",Kaziranga,,,sales@infinityresorts.com  jksingh@infinityresorts.com,www.infinityresorts.com,Hotel Number : 9911813300/96 5019 3662  Delhi Office: 0124 - 4655800/833,,13,9650193664,WEB,
India,Uttar Pradesh,Agra,Colleague Tours Pvt. Ltd.,,Homsa Homestay,Agra,Agra,,,,,,,13,,H,
India,Kerala,Neeleshwar,,,River Lap Homestay,Azhithala Beach  Thaikadapparam PO  ,Neeleshwar,671 314,,krishnanoppa@gmail.com  kvinukumark@gmail.com,,,,13,"94955 12356, 94009 02356",H,
India,Kerala,Sultan Battery,,,Pepper Trail,"Mangalam Carp Estate,   Chulliyode,   Sulthan Bathery,   Wayanad",Sultan Battery,673 592,,Reservations@peppertrail.in,,,,13,+91 95622 77000,H,
India,Kerala,Sultan Battery,,,Pepper Trail,"Mangalam Carp Estate,   Chulliyode,   Sulthan Bathery,   Wayanad",Sultan Battery,673 592,,Reservations@peppertrail.in,,,,13,+91 95622 77000,COM,1
India,Kerala,Sultan Battery,,,Pepper Trail,"Mangalam Carp Estate,   Chulliyode,   Sulthan Bathery,   Wayanad",Sultan Battery,673 592,,Reservations@peppertrail.in,,,,13,+91 95622 77000,WEB,
India,Karnataka,Madikeri,Old Kent Resorts & Spa - Booking Office,,"Old Kent Resorts & Spa, Coorg","Thaikappa Estate,   Horoor Post and Village,   Post Box No 4, Suntikoppa North Coorg District, Karnataka -",Madikeri,571237,,reservations@oldkentestates.com  binu@oldkentestates.com,http://www.oldkentestates.com/,,,13,+91 97898 96454,H,
India,Karnataka,Madikeri,Old Kent Resorts & Spa - Booking Office,,"Old Kent Resorts & Spa, Coorg","Thaikappa Estate,   Horoor Post and Village,   Post Box No 4, Suntikoppa North Coorg District, Karnataka -",Madikeri,571237,,reservations@oldkentestates.com  binu@oldkentestates.com,http://www.oldkentestates.com/,,,13,+91 97898 96454,COM,1
India,Karnataka,Madikeri,Old Kent Resorts & Spa - Booking Office,,"Old Kent Resorts & Spa, Coorg","Thaikappa Estate,   Horoor Post and Village,   Post Box No 4, Suntikoppa North Coorg District, Karnataka -",Madikeri,571237,,reservations@oldkentestates.com  binu@oldkentestates.com,http://www.oldkentestates.com/,,,13,+91 97898 96454,WEB,
India,Tamil Nadu,Rameswaram,,,Hyatt Place Hotel Rameswaram,Madurai-Dhanushkodi NH Road  ,Rameswaram,623 526,323 1234,rameswaram.place@hyatt.com,https://www.hyatt.com/en-US/hotel/india/hyatt-place-rameshwaram/ixmzr,,457,13,,H,
India,Tamil Nadu,Mamallapuram,,,Grande Bay Resort & Spa,East Coast Road  Kovalam Road  ,Mamallapuram,603 104,,sales@grandebayresort.in,,,,13,,H,
India,Tamil Nadu,Chettinad,Sangam Hotels Central Reservations,,Chidambara Vilas,"TSK House, Ramachandrapuram, Kadiapatti  Off Thirumayam Fort  Pudukkoottai District",Chettinad,622 505,260 070,chidambaramvilas@sangamhotels.com,,,4333,13,95855 56431,H,
India,Tamil Nadu,Chettinad,Sangam Hotels Central Reservations,,Chidambara Vilas,"TSK House, Ramachandrapuram, Kadiapatti  Off Thirumayam Fort  Pudukkoottai District",Chettinad,622 505,260 070,chidambaramvilas@sangamhotels.com,,,4333,13,95855 56431,ST,2
India,Tamil Nadu,Chettinad,Sangam Hotels Central Reservations,,Chidambara Vilas,"TSK House, Ramachandrapuram, Kadiapatti  Off Thirumayam Fort  Pudukkoottai District",Chettinad,622 505,260 070,chidambaramvilas@sangamhotels.com,,,4333,13,95855 56431,WEB,
India,Tamil Nadu,Madurai,,,JC Residency,"14, Lady Doak College Road",Madurai,625 002,"420 0399, 420 0388, 420 0377",madurai@jcresidency.com  sales@jcresidency.com,www.jcresidency.com,,452,13,"73737 37302, 73737 37303",H,
India,Tamil Nadu,Madurai,,,JC Residency,"14, Lady Doak College Road",Madurai,625 002,"420 0399, 420 0388, 420 0377",madurai@jcresidency.com  sales@jcresidency.com,www.jcresidency.com,,452,13,"73737 37302, 73737 37303",ST,1
India,Pondicherry,Pondicherry,,,Villa Shanti,"14, Rue Suffren",Pondicherry,605 001,420 0028,welcome@lavillashanti.com,www.lavillashanti.com,,413,13,,H,
India,Pondicherry,Pondicherry,,,Villa Helena,"Heritage Guest House & Restaurant  19, Bussy Street",Pondicherry,605 001,222 6789,vilahelanapondy@gmail.com,,,413,13,,H,
India,Pondicherry,Pondicherry,,,Villa Helena,"Heritage Guest House & Restaurant  19, Bussy Street",Pondicherry,605 001,222 6789,vilahelanapondy@gmail.com,,,413,13,,ST,2
India,Pondicherry,Pondicherry,,,Gratitude,"52, Rue Romain Rolland",Pondicherry,605 001,222 6029,gratitudeheritage@yahoo.in,,,413,13,94420 65029,H,
India,Tamil Nadu,Perumparai,,,Rajakkad Estate,"C/o Palani Hills Gardens Hotel Pvt Ltd,   Perumparai Post,   Manjelparappu Branch Office",Perumparai,624212,,"reservation@rajakkadestate.com, jessie@rajakkadestate.com",http://www.rajakkadestate.com/,,,13,"94874 44333, 89734 44555",H,
India,Tamil Nadu,Perumparai,,,Rajakkad Estate,"C/o Palani Hills Gardens Hotel Pvt Ltd,   Perumparai Post,   Manjelparappu Branch Office",Perumparai,624212,,"reservation@rajakkadestate.com, jessie@rajakkadestate.com",http://www.rajakkadestate.com/,,,13,"94874 44333, 89734 44555",COM,1
India,Tamil Nadu,Perumparai,,,Rajakkad Estate,"C/o Palani Hills Gardens Hotel Pvt Ltd,   Perumparai Post,   Manjelparappu Branch Office",Perumparai,624212,,"reservation@rajakkadestate.com, jessie@rajakkadestate.com",http://www.rajakkadestate.com/,,,13,"94874 44333, 89734 44555",WEB,
India,Tamil Nadu,Rameswaram,,,Kathadi North,"1/1164, Pirapanvalasai Village",Rameswaram,623 516,,booking@quest-asia.com,https://www.quest-asia.com/kathadi-north,,,13,86571 95551,H,
India,Karnataka,Bangalore,Travelzone,,"Shangri-La Hotel, Bengaluru","No.56, 6B, Palace Rd,   Abshot Layout,   Vasanth Nagar",Bangalore,560052," 4512 6100, 4512 6199",info.slbl@shangri-la.com,,,80,13,,H,
India,Uttarakhand,Rishikesh,,,Raga on the Ganges,Milestone 35  Badrinath Road,Rishikesh,249 192,,info@ragaontheganges.com,https://www.ragaontheganges.com/,,,13,"81939 63000, 81939 73000",H,
India,Uttarakhand,Rishikesh,,,Raga on the Ganges,Milestone 35  Badrinath Road,Rishikesh,249 192,,info@ragaontheganges.com,https://www.ragaontheganges.com/,,,13,"81939 63000, 81939 73000",COM,1
India,Uttarakhand,Rishikesh,,,Raga on the Ganges,Milestone 35  Badrinath Road,Rishikesh,249 192,,info@ragaontheganges.com,https://www.ragaontheganges.com/,,,13,"81939 63000, 81939 73000",RIK,
India,Rajasthan,Jhalawar,,,Hotel Prithvi Vilas,Harishchandra Civil Lines  Gayatri Nagar,Jhalawar,326001,,jhalawar1@yahoo.com,http://www.prithvivilaspalace.net/,,,13,"80480 47502, 80427 52666",H,
India,Rajasthan,Jhalawar,,,Hotel Prithvi Vilas,Harishchandra Civil Lines  Gayatri Nagar,Jhalawar,326001,,jhalawar1@yahoo.com,http://www.prithvivilaspalace.net/,,,13,"80480 47502, 80427 52666",COM,1
India,Rajasthan,Jaipur,Kaustubh Holidays Tours & Travels Pvt Ltd,,Khas Bagh,"Vilage Natata, Kunda, Amer",Jaipur,302 028,,khasbaghjaipur@gmail.com,http://khasbagh.com/,,,13,98290 62392,H,
India,Rajasthan,Jaipur,Kaustubh Holidays Tours & Travels Pvt Ltd,,Khas Bagh,"Vilage Natata, Kunda, Amer",Jaipur,302 028,,khasbaghjaipur@gmail.com,http://khasbagh.com/,,,13,98290 62392,COM,5
India,Rajasthan,Jaisalmer,,,1st Gate Home Fusion,Dhibba Para (near Fort Parking),Jaisalmer,345 001,254462,info@1stgate.in  manoj@1stgate.in,http://www.1stgate.in/,,2992,13,94625 54462,H,
India,Rajasthan,Jaisalmer,,,1st Gate Home Fusion,Dhibba Para (near Fort Parking),Jaisalmer,345 001,254462,info@1stgate.in  manoj@1stgate.in,http://www.1stgate.in/,,2992,13,94625 54462,COM,1
India,Rajasthan,Jaisalmer,,,1st Gate Home Fusion,Dhibba Para (near Fort Parking),Jaisalmer,345 001,254462,info@1stgate.in  manoj@1stgate.in,http://www.1stgate.in/,,2992,13,94625 54462,RIK,
India,Rajasthan,Jaisalmer,,,1st Gate Home Fusion,Dhibba Para (near Fort Parking),Jaisalmer,345 001,254462,info@1stgate.in  manoj@1stgate.in,http://www.1stgate.in/,,2992,13,94625 54462,WEB,
India,Tamil Nadu,Pollachi,Red Coral Travel Experiences,,Coco Lagoon Resort by Great Mount,"Vazhaikombu  Nagoor  Meenkarai  Road,  Coimbatore District",Pollachi,642 103,,reservations@greatmountresort.com,,,,13,94890 46005,H,
India,Tamil Nadu,Pollachi,Red Coral Travel Experiences,,Coco Lagoon Resort by Great Mount,"Vazhaikombu  Nagoor  Meenkarai  Road,  Coimbatore District",Pollachi,642 103,,reservations@greatmountresort.com,,,,13,94890 46005,ST,1
India,Tamil Nadu,Pollachi,Red Coral Travel Experiences,,Coco Lagoon Resort by Great Mount,"Vazhaikombu  Nagoor  Meenkarai  Road,  Coimbatore District",Pollachi,642 103,,reservations@greatmountresort.com,,,,13,94890 46005,WEB,
India,Tamil Nadu,Coonoor,,,Tea Nest Resort,Singara Estate Road  Nilgiris,Coonoor,643 001,,teanest@natureresorts.in,https://www.natureresorts.in/teanest/,,,13,"80888 55855, 77100 29815 /16 /17",H,
India,Karnataka,Mysore,,,Mysore Bed and Breakfast,"163, Moksha Marga  Siddhartha Layout",Mysore,570 011,,tours@mycycle.co,www.ManjulasMysore.in,,,13,98867 05179,H,
India,Karnataka,Bangalore,,,St. Marks Hotel,"4/1, St Mark's Road  ",Bangalore,560 001,4001 9000,reservations@stmarkshotel.com,https://www.stmarkshotel.com/,,80,13,,H,
India,Karnataka,Bangalore,,,St. Marks Hotel,"4/1, St Mark's Road  ",Bangalore,560 001,4001 9000,reservations@stmarkshotel.com,https://www.stmarkshotel.com/,,80,13,,COM,1
India,Karnataka,Bangalore,,,St. Marks Hotel,"4/1, St Mark's Road  ",Bangalore,560 001,4001 9000,reservations@stmarkshotel.com,https://www.stmarkshotel.com/,,80,13,,WEB,
India,Kerala,Meppadi,Harivihar Wellness Retreat,,After the Rains Resort,"Valathoor, Rippon  ",Meppadi,673 577,,reservations@aftertherains.in  info@aftertherains.in,http://www.aftertherains.in/,,,13,"63664 37962, 92498 61898",H,
India,Kerala,Meppadi,Harivihar Wellness Retreat,,After the Rains Resort,"Valathoor, Rippon  ",Meppadi,673 577,,reservations@aftertherains.in  info@aftertherains.in,http://www.aftertherains.in/,,,13,"63664 37962, 92498 61898",COM,1
India,Kerala,Neeleshwar,Chapri Cruises India Pvt Ltd,,The Lotus Houseboat,C/o Chapri Cruises India Pvt Ltd  The Jaswini River  Purathekkai  ,Neeleshwar,,,cruise@thelotuskerala.com,http://www.thelotuskerala.com/,,,13,,H,
India,Kerala,Neeleshwar,Chapri Cruises India Pvt Ltd,,The Lotus Houseboat,C/o Chapri Cruises India Pvt Ltd  The Jaswini River  Purathekkai  ,Neeleshwar,,,cruise@thelotuskerala.com,http://www.thelotuskerala.com/,,,13,,SH,2
India,Kerala,Neeleshwar,Chapri Cruises India Pvt Ltd,,The Lotus Houseboat,C/o Chapri Cruises India Pvt Ltd  The Jaswini River  Purathekkai  ,Neeleshwar,,,cruise@thelotuskerala.com,http://www.thelotuskerala.com/,,,13,,WEB,
India,Kerala,Mararikulam,,,Marari Villas,Vadakethayil House  Pollethai,Mararikulam,688 522,,info@mararivillas.com,https://www.mararivillas.com/,,,13,99479 48707,H,
India,Kerala,Mararikulam,,,Marari Villas,Vadakethayil House  Pollethai,Mararikulam,688 522,,info@mararivillas.com,https://www.mararivillas.com/,,,13,99479 48707,SH,2
India,Kerala,Mararikulam,,,Marari Villas,Vadakethayil House  Pollethai,Mararikulam,688 522,,info@mararivillas.com,https://www.mararivillas.com/,,,13,99479 48707,WEB,
India,Kerala,Kalaketty,,,Kalaketty Estate,Pottamkulam  ,Kalaketty,686 508,"235 223, 236 999",info@kalakettyestate.com,http://kalakettyestate.com/,,4828,13,,H,
India,Kerala,Kodikulam,,,Dewalokam Homestay,"Koduveli P.O,  Karimannoor,    ",Kodikulam,685 582,264 071,dewalokam@gmail.com,http://dewalokam.in/,,4862,13,93875 35321,H,
India,Kerala,Kodikulam,,,Dewalokam Homestay,"Koduveli P.O,  Karimannoor,    ",Kodikulam,685 582,264 071,dewalokam@gmail.com,http://dewalokam.in/,,4862,13,93875 35321,ST,
India,Kerala,Alleppey,,,Olavipe Homestay,Thekkanatt Parayil  Olavipe Village  Poochakkal  ,Alleppey,688 526,252 2255,olavipeconnect@gmail.com,http://www.olavipe.com/,,478,13,"85890 79115, 85890 69115",H,
India,Delhi,Delhi,,,Haveli Dharampura,"2293, Gali Guliyan  Dharampura    ",Delhi,110 006,"23261000, 49091777, 23261444",info@havelidharampura.com  reservations@havelidharampura.com,https://havelidharampura.com/,,11,13,,H,
India,Rajasthan,Mandawa,Kaustubh Holidays Tours & Travels Pvt Ltd,,Hotel Radhika Haveli,Near Old Telephone Gali   (Opposite to Monika Rooftop Restaurant)  Ward no. 5,Mandawa,333 704,,info@hotelradhikahavelimandawa.com,https://radhika-haveli-in.book.direct/,,,13,98876 27056,H,
India,Rajasthan,Kuchaman,Kaustubh Holidays Tours & Travels Pvt Ltd,,Karni Fort Kuchaman,"Bypass Circle, Station Road  Panwari",Kuchaman,341 508,99231,,https://hotel-karni-fort.business.site/,,77376,13,91666 68422,H,
India,Uttar Pradesh,Lucknow,Sarovar Hotels & Resorts,,La Place Sarovar Portico,"6, Shahnajaf Road",Lucknow,226 001,405 5000,lpsp@sarovarhotels.com  gmlpsp@sarovarhotels.com,,,522,13,,H,
India,Rajasthan,Nagaur,Jodhana Heritage Resorts Pvt. Ltd,,Ranvas,Ahhichatragarh Fort  Gandhi Chowk,Nagaur,,241271,reservations@jodhanaheritage.com,http://ranvasnagaur.com/,,1582,13,,H,
India,Rajasthan,Nagaur,Jodhana Heritage Resorts Pvt. Ltd,,Ranvas,Ahhichatragarh Fort  Gandhi Chowk,Nagaur,,241271,reservations@jodhanaheritage.com,http://ranvasnagaur.com/,,1582,13,,SH,1
India,Rajasthan,Nagaur,Jodhana Heritage Resorts Pvt. Ltd,,Ranvas,Ahhichatragarh Fort  Gandhi Chowk,Nagaur,,241271,reservations@jodhanaheritage.com,http://ranvasnagaur.com/,,1582,13,,WEB,
India,Gujarat,Sasangir,,,Woods at Sasan,Sasan Talala Road  Gir Forest     ,Sasangir,362 135,281000,reservation@1000island.in  info@1000island.in  sales@1000island.in,https://www.woodsatsasan.com/,,2877,13,,H,
India,Gujarat,Sasangir,,,Woods at Sasan,Sasan Talala Road  Gir Forest     ,Sasangir,362 135,281000,reservation@1000island.in  info@1000island.in  sales@1000island.in,https://www.woodsatsasan.com/,,2877,13,,SH,1
India,Gujarat,Sasangir,,,Woods at Sasan,Sasan Talala Road  Gir Forest     ,Sasangir,362 135,281000,reservation@1000island.in  info@1000island.in  sales@1000island.in,https://www.woodsatsasan.com/,,2877,13,,WEB,
India,Kerala,Alleppey,,,Nelpura Heritage Homestay,Edayady House  Monkompu. P. O.        ,Alleppey,688 502,2702336,info@nelpura.com,http://www.nelpura.com,,477,13,94474 73432,H,
India,Kerala,Alleppey,,,Nelpura Heritage Homestay,Edayady House  Monkompu. P. O.        ,Alleppey,688 502,2702336,info@nelpura.com,http://www.nelpura.com,,477,13,94474 73432,ST,2
